customer_id,song_id,score
G42101,3252,4
O199,502,5
H52122,5376,5
J30664,29,5
M20977,1945,4
I16863,541,5
I27513,494,3
O35929,8390,4
L36146,27,5
F31350,6319,3
K52935,253,3
O33739,7,3
N19248,2845,4
G24891,92,3
G23561,581,3
F37270,140,4
H16182,2220,5
H10532,949,4
L20596,367,5
H24492,49,5
F25870,6331,4
N25848,1575,4
M1807,8858,3
L20256,4546,4
K26365,601,3
F49620,882,3
J11374,152,5
J10244,328,4
I5053,146,5
M21707,730,3
K51405,890,5
G961,2426,5
J6264,751,2
F18440,896,4
I8983,62,3
O10869,129,1
H15692,372,5
L25326,631,3
H47282,9646,3
F37000,39,4
H42262,1,4
G35151,105,3
H30802,3928,4
G29711,8080,4
H22802,1278,5
H34072,6990,4
M44367,2793,4
F30790,4347,5
L17716,22,3
L43686,2814,4
K22325,1891,4
J17164,51,4
J12184,71,5
K48965,135,5
H30132,35,2
I23143,8893,5
H28032,342,2
F38100,387,4
N39918,24,4
G45451,688,4
G44711,7084,4
M47197,172,5
K21325,27,5
G47501,6109,5
I31583,162,5
I32463,661,4
O15699,181,3
K30965,5129,4
M42767,395,5
O14799,858,3
J21094,742,3
N42448,179,3
F26340,3469,4
M16137,427,5
I25513,5431,3
M21217,180,4
N15448,763,3
F31540,6506,3
K53065,69,4
F25170,7521,4
M32027,3077,4
J53214,6392,5
N19378,2556,4
F18500,885,4
F35080,35,5
I12153,2127,4
J32734,7242,4
J21784,6985,4
G34111,343,5
K31465,8237,4
O23019,344,4
N26188,265,5
J1754,5575,3
K24615,2772,5
G371,1127,3
L21436,4632,3
L19876,245,4
H32302,1666,4
O53389,1397,4
O33659,5803,4
M8307,78,3
F15850,165,3
F27740,145,3
F8040,563,4
L16046,33,4
G52461,5266,1
O28449,19,5
L36426,35,3
L36896,274,5
G14811,1225,5
H36092,9041,5
G36211,1221,4
F2140,304,2
O30679,350,3
O45059,605,4
G9741,9152,1
N12118,116,4
F44930,823,2
I42333,5758,5
N21368,9,4
G25291,7413,4
L10046,523,4
H16082,497,2
J32244,3764,4
G33061,5352,4
J40874,39,4
H16862,1316,3
H23342,7,4
H35152,7861,3
F10050,34,1
O37839,5766,5
N44428,3709,4
O49289,3159,5
O35609,8112,4
G15131,629,1
G6871,5335,4
N4048,672,3
G36541,7,3
O8549,3289,5
G51141,130,4
J28554,103,5
G22791,20,5
I6893,3115,3
L32136,9450,4
F51350,2572,4
N35108,1877,3
F27170,3652,4
O36949,8456,3
F48180,6621,5
H40492,129,3
F19500,42,5
H53122,303,1
M37457,8577,5
G12091,5037,5
N26308,2103,4
M32097,1030,3
L12296,1358,4
O35469,170,4
J23234,90,5
H30272,186,4
N22678,84,5
N35108,4273,3
G11921,2811,3
L30356,276,5
I29923,7471,4
L52246,1233,4
K18105,51,4
F6070,6109,4
G401,219,4
H14482,25,5
O15369,272,3
N13038,424,3
M797,290,3
L47306,711,2
M21287,5251,3
K31685,3095,5
K32435,648,4
L29196,601,4
J2774,3138,3
H25812,1199,1
M42237,31,4
K16525,639,3
M987,3916,3
G21431,98,3
N13898,5308,3
M40827,496,4
J31454,4141,3
I51983,525,5
J43604,287,5
O42069,96,5
L38256,458,4
G26591,187,4
H34272,2381,5
J17994,492,5
G38491,4053,4
N33538,1539,3
M7237,265,4
J17564,10,4
N368,825,3
H45092,504,5
L7836,5459,5
J43814,637,4
J32044,2448,4
G36781,1559,4
F16110,1950,5
L52226,656,2
G2601,529,3
M12287,8227,2
O22879,1369,4
F30380,20,5
M22487,65,3
H47302,366,5
J48554,1535,5
J48484,9554,4
O42969,273,3
M42877,1209,4
G37231,3320,3
O15279,7940,5
N47368,293,5
L25576,605,4
G5711,629,2
M48447,971,3
O5759,3237,3
N43368,9035,2
O4489,998,4
O16539,40,4
M10287,279,5
H11352,3900,3
K13925,79,5
K12045,6074,5
L39896,2,4
L32656,175,4
K52535,537,3
N22378,41,4
M35787,509,3
L50606,6966,5
J13964,2185,2
M18247,1060,4
J51104,434,5
N28328,5454,3
G4661,1210,5
I28123,203,5
O14249,9122,5
K12955,86,3
H36902,1141,4
I50633,190,5
O24329,274,5
F9880,1676,3
N40348,447,5
M44317,423,5
L31726,742,3
N37608,782,4
F26590,819,4
L37246,2712,4
N42668,8,4
F39310,158,3
M8377,26,5
M37217,2258,2
H33942,15,4
N49138,42,2
G19041,567,4
F31800,1267,4
H39952,9128,5
M43437,6100,5
L47596,4676,4
K12445,4693,4
H32302,123,3
L50916,6453,5
H46972,177,2
M3507,1598,4
N7848,371,5
L40596,6620,4
K5495,103,4
K965,6811,3
H4962,4494,4
O52109,7,5
J35474,659,4
K935,6726,2
F28900,893,4
I13143,4783,3
I46183,1357,4
M8547,98,4
K9075,9643,4
J12194,912,5
G41751,632,4
K33565,4973,5
O27449,139,4
N6558,4995,5
G30181,3383,4
F32070,650,5
I35703,1826,5
F18640,1875,5
L49166,8301,5
K10025,488,4
K52635,763,5
G23971,2,4
M29707,1221,3
K10935,834,5
F28130,49,1
J6674,272,5
K27665,74,5
F23830,2944,4
G36951,5115,4
O9849,6816,4
G52311,661,4
I29863,475,5
G4661,278,4
O3609,4140,3
N50288,5402,3
H23502,171,5
M7297,641,3
N10968,455,5
L13126,357,5
G23441,211,4
O15859,2279,1
F28430,1256,4
L39426,542,3
M51887,1643,5
F19780,1755,5
M39917,2354,4
F49920,335,4
L51396,3728,4
J21434,85,5
I34933,6139,5
J19814,6863,4
H46082,170,4
O9139,56,3
G30451,1279,5
O49249,8206,3
N48758,7581,5
H23252,1128,3
K51385,2847,5
J52624,1691,4
H43842,599,3
O32069,3278,5
F30,11,5
K29655,1743,4
G47881,3538,3
I29053,215,5
H52512,3,2
L37716,1081,5
L49966,2787,4
I8503,44,3
H47242,155,5
O20569,298,3
K6765,2306,5
G35671,1651,5
L41716,4183,5
L41566,6034,3
O52619,1087,4
F36820,1216,5
L14776,232,4
H20622,3673,5
J19654,608,4
J24364,3769,5
H39302,1173,3
F14010,1153,4
M30777,406,4
M13327,2571,2
L9966,335,5
G26881,3734,2
F18640,42,4
K24845,3663,4
M46837,3763,3
J15704,846,5
H18632,326,5
G451,219,3
F15530,19,5
M43017,27,5
K19865,36,4
H29242,7449,5
K25695,238,4
L19086,197,5
K22485,2901,3
J43754,6500,4
H27772,1078,4
N17808,807,3
N51348,4240,5
I16863,12,3
M31287,963,4
I23653,1250,4
L7196,1679,5
J25594,19,5
N49458,159,4
N20148,109,3
I23233,1357,2
L35016,392,5
O27269,1343,4
N39208,9612,4
H3242,4847,5
H51572,2863,5
J17664,782,1
F28770,251,5
O43049,7,5
L17776,3406,1
N36148,382,4
I24753,302,5
K1175,5446,3
G24281,14,5
M29597,93,4
K16915,211,4
G3101,97,3
O48249,3129,5
K20795,6373,2
N4898,8282,5
N7518,348,5
N43568,2385,3
K47055,5982,4
H51992,738,5
G31721,35,5
M37237,375,4
J10354,7,4
H11242,1063,2
H26212,821,3
I15703,2336,4
K34255,4460,4
G43501,468,3
J34814,1076,5
K23935,1809,4
O47719,703,3
H25602,136,4
G41411,2861,5
O7459,2058,3
J48834,514,4
O49899,4225,3
K34805,73,3
J33894,4627,4
I29863,2726,5
I33563,3392,4
M5847,8756,3
F37510,8397,5
K23085,497,5
O44369,5954,2
N52798,121,5
J29884,1605,3
F44540,134,5
F10780,376,2
O33159,2641,4
N12988,1807,4
F27680,155,5
L22466,714,4
M3127,11,4
M11697,8,5
J30374,373,4
L34156,3423,4
F25170,3995,4
I46123,199,4
O48849,324,3
N438,276,4
H13292,3634,5
M48347,756,3
G31431,97,5
J16874,267,5
F17310,422,5
F44840,3136,3
J38904,93,5
O18859,3337,3
M45927,136,5
J35704,316,5
M31287,3630,5
J52004,6956,4
K18745,3089,4
F13340,4431,4
J22044,1359,4
H40662,113,5
G11201,81,4
J22124,959,4
M13517,5578,4
N45198,1222,5
L37946,1114,2
O26779,9974,5
O35039,21,5
J4764,495,4
O4209,1576,4
K25085,2818,4
I33123,1759,5
I6813,3138,3
M53107,1150,4
L14996,6947,4
M43017,6884,4
G40011,418,5
O3919,1989,4
N11228,13,4
K10835,465,5
L7456,5,5
J51744,279,4
O9549,165,3
O15829,3529,4
I8533,32,3
H13032,1774,3
I16703,814,3
M9477,140,4
H16582,5153,4
K22495,7,2
N47478,1492,2
M7507,6698,5
G48411,6635,4
M42597,2417,5
I49483,6293,5
I24923,626,5
O2449,97,3
N47798,8609,3
M46667,6317,3
G9171,4401,3
G33201,14,4
N38008,159,4
K16355,8959,2
J32604,1,4
J7024,56,5
H32302,83,5
K3155,4706,5
I3553,3044,5
N34628,1901,4
L40316,1448,3
J32964,512,5
O23989,446,3
N31788,1275,5
J16804,398,4
N33308,1322,5
N22918,110,4
I6743,4607,5
I20713,1019,3
I40813,4212,3
K17215,219,5
N43678,8621,4
K9975,2190,5
L7936,4067,2
N25758,1740,2
G34601,1111,2
J8924,36,5
I3733,1406,5
F24130,7272,5
F46850,1305,5
H10062,4820,2
J25874,3205,4
O38249,1553,4
O23699,1562,5
L51306,891,3
F880,265,1
J7554,14,5
J17674,3731,5
N5628,959,4
K28255,28,3
K29755,527,5
J22974,2176,3
M12117,1472,5
J20064,477,5
F29880,2396,5
G18921,590,5
O8659,6538,5
H35022,8855,5
J12424,5506,4
K9525,2504,4
H41612,3384,5
J21294,306,4
I22843,693,4
H44642,1349,3
K45,662,5
H50222,69,5
J33334,64,5
G38081,3548,5
H7052,1253,5
J52764,803,5
G2311,457,3
K37795,464,5
I21413,409,5
F34460,129,5
K34785,601,4
M25987,4373,5
I31593,418,5
F31090,54,4
F46570,6368,4
I12763,3234,3
F11280,450,4
K28165,11,5
O11469,4066,3
K16465,8385,3
N12928,5044,4
O15429,5346,5
I48423,321,5
G81,385,3
J50134,1505,4
M42827,617,4
N41798,746,4
F45720,817,4
O47029,658,4
O48099,621,5
J16254,603,5
J26174,8123,3
F30940,1783,3
G13661,388,4
G18871,132,5
F35810,393,5
I46063,9044,4
I37843,2856,4
O51589,3499,4
J27874,1732,2
O47719,306,4
H13972,17,5
I3553,184,5
H49512,309,3
M36057,512,3
M49777,8123,4
I48153,188,5
M20797,8165,3
I48233,302,5
M8617,17,4
I13043,596,3
K40765,1,5
L10486,2440,3
F36430,574,3
L29946,4359,1
I25323,524,4
H43072,819,4
N678,7564,3
M16877,2293,4
N34218,1516,5
L3736,115,4
G45671,1085,4
N19138,33,4
F18960,847,4
I50983,49,3
J38174,86,2
N12988,1730,4
I48423,774,4
K9965,4629,3
G42471,458,4
O3919,6658,3
I12153,6616,2
H27242,1543,4
N20178,1695,4
H39162,7,4
F4490,2661,1
H39062,8442,4
G45191,319,5
H19722,658,1
J48424,5627,3
L5506,609,4
O22009,4855,5
K30205,319,5
G4981,1338,5
H7502,5343,5
H16812,416,4
M40507,652,5
O41109,57,5
F36010,1224,5
K48075,322,4
J28584,490,4
N33688,962,3
J42234,1642,5
N1138,6750,3
L32656,7516,2
L40446,1399,5
I37413,761,4
L9596,194,3
O25549,3474,4
G50451,572,5
M47147,59,4
L51676,1215,2
O3959,530,4
O40609,1363,5
L40446,1456,4
M42697,1994,5
L9466,943,5
F2900,102,5
F4400,2036,5
J48674,20,1
I18333,1802,5
I27283,1463,4
N27658,818,4
M22547,241,4
L38936,6362,3
I50673,5165,5
O49599,62,2
H15592,16,5
O15889,386,4
M24177,3976,5
K19785,119,5
M30337,3940,5
M17967,265,4
G6191,1449,3
N6748,5107,4
N23158,7216,5
M7517,438,4
N36888,4028,5
J6224,408,5
K18615,664,5
I26873,633,5
M207,87,3
J17994,17,4
H13942,6144,5
I21093,2529,3
L41446,383,2
L43706,91,4
F17440,2544,3
M38277,553,3
J20334,25,3
H20442,3699,5
O6839,306,3
O37649,2282,4
H32502,1457,4
H40042,840,4
L39336,1786,3
J21084,3046,4
K14905,47,1
G9881,969,5
I19833,117,5
M21897,2220,4
G17611,2946,5
F13770,99,1
K29585,823,3
H1662,4364,2
I43373,23,5
K48235,5758,3
K30075,2270,4
N49468,2983,5
I11003,210,3
M28977,2094,4
G30271,3552,5
O4819,20,4
I43943,564,4
H14662,2486,4
H13752,102,3
N47798,431,4
K44145,131,4
F26480,4739,4
K49435,393,4
K24205,174,3
J47024,82,2
F46310,2049,3
K39285,4746,5
H35872,2779,5
K14845,6604,5
I45713,9728,3
G16441,3501,4
F41950,4781,5
N6338,8,4
F30100,2201,5
K37035,719,5
O32309,245,5
L18266,270,5
M22997,1628,4
F51440,860,4
H40112,798,5
K12545,2218,3
M21447,1771,5
F43540,72,5
L19046,1075,3
I34033,31,5
J40374,1403,4
N30458,2494,4
J10314,7741,3
I21973,5169,3
H51142,381,5
G7311,592,3
O46859,35,5
I33123,549,3
F30790,26,5
K45025,2680,4
L24296,54,5
F37830,275,5
K43725,1949,5
F23270,1162,2
L20646,269,3
F49870,39,5
F37450,1804,3
F1440,6383,3
G17251,1791,4
K1745,2053,4
N6898,3350,5
M317,349,2
O53409,1205,2
I13523,1599,5
G28831,358,4
J39174,188,5
M52687,95,5
N50608,1702,1
M41547,4159,4
J8064,1299,4
I39123,150,4
F43540,155,5
J13054,931,4
M24437,534,4
M6347,2883,2
F1840,587,4
I1393,233,5
H17422,29,4
H5612,424,5
F53320,250,5
N10288,538,5
N13958,6201,3
G20551,1499,4
N27128,1916,5
H202,3170,5
O46969,7,4
O33659,2402,5
M39827,24,5
G10051,2015,4
G24461,557,3
L32876,55,5
O28559,358,5
K27665,2338,4
H6162,1918,5
I10203,367,2
K25425,237,3
H25602,195,4
K26695,526,5
O47109,48,3
N13028,2259,3
I39903,853,3
G38841,224,4
F15870,6,5
O48399,175,5
J29624,1540,5
G53391,662,3
M21007,652,4
O12199,2493,4
G47591,5693,4
H34672,200,3
G22791,53,5
K3735,8141,4
L2126,1782,3
G25871,5278,5
G25651,113,3
J24604,32,5
J24314,822,5
L9786,6134,3
J19654,245,4
K39235,4998,4
M917,1238,5
I27713,5686,4
K13035,255,3
G521,344,4
I48203,1772,5
I42643,1549,5
K47025,7475,4
H30132,352,1
J44634,934,4
I31553,863,5
J14684,2275,5
F20230,676,4
K9765,112,4
H35952,14,3
H25112,67,4
O36279,84,4
M19737,1497,4
N46238,69,4
H8692,1101,4
N26778,20,2
K38815,133,4
L43356,1320,4
L40186,8004,1
M3647,5354,4
K53305,6207,4
L26856,493,4
M13137,329,3
L50276,8460,4
I11003,5345,5
I4483,924,3
G43291,836,4
G5701,7633,3
H22262,8,5
K35425,2165,5
G14761,142,1
N48778,4700,5
H52852,1,5
M20967,514,5
H33552,287,5
N33468,1026,4
K28075,554,5
M46747,92,4
N46788,1694,4
O47969,999,5
J11564,1900,3
N1808,3196,5
K12495,2743,4
N29728,858,4
M33977,79,3
L28356,453,1
H19842,5796,4
M9467,839,2
F24260,2088,3
M827,179,4
F3590,2024,4
O50999,386,4
N47438,3,2
N28508,5418,3
L20586,2,5
G721,5012,4
O43619,6,5
F49530,129,5
I45153,476,4
N12788,979,2
H36702,1502,1
N44298,336,3
K19995,2758,5
I51053,177,2
O10039,318,5
J6264,1279,3
K50775,6365,3
G51901,849,3
F26580,759,5
L40976,204,3
J23244,6504,3
O13599,558,4
H23892,2,3
I49533,672,5
F28630,3436,5
I23803,6588,5
G28851,52,3
F10140,2133,4
K52865,3303,5
F35540,358,5
J8594,3062,1
F21370,5464,5
J36184,3297,4
G9871,578,4
M5117,3579,2
G601,2197,4
H17672,1439,3
F51510,29,3
F49920,375,5
F35650,37,4
M27787,195,5
K9075,175,5
O9909,117,5
L3636,6444,5
M52547,6886,4
O27899,144,5
I52563,71,4
L33656,9873,5
F33170,75,4
M317,2506,5
G31321,3408,5
O23019,5115,4
G2901,10,5
O20559,1160,5
N39228,1190,5
M17627,125,3
O10789,8482,3
H39992,84,4
F18330,4429,4
F48440,687,4
I21883,1090,5
H50752,3057,2
J52664,11,1
G30701,240,5
O23419,2039,2
O4929,121,4
H31102,45,5
N40048,500,4
O9689,48,4
G37641,1382,4
H34862,106,5
J46734,2542,5
L19086,871,5
L41526,1445,4
J26914,2957,4
K40765,5250,4
M4007,2620,4
H17312,7171,2
N35958,265,5
N52918,4142,3
J36134,7486,3
H52452,7554,3
F7320,6450,4
L42486,742,5
O26919,3112,5
G3721,1533,3
L16996,3004,3
H36412,10,5
L39586,10,2
N45868,809,5
M34887,7947,4
M28687,1753,4
M15437,5402,3
L42376,1251,3
I18273,396,2
L45846,923,2
K35575,24,4
G36291,8226,5
L16816,628,5
G49621,166,5
L3926,3915,5
I363,631,3
F5590,2540,3
M31537,328,5
O33719,8356,4
M17617,682,5
N52848,1085,2
L3416,437,4
M13847,982,4
O33159,2842,5
G7411,22,5
L34076,4119,5
O29769,3161,2
K8295,658,3
G13731,9388,5
N13308,17,5
G19621,516,5
F53060,155,3
K52215,21,5
G10541,8445,4
M40637,130,3
L18676,3320,4
K8085,7350,4
L4556,25,5
M12447,2391,2
O21739,4180,5
H40732,7854,4
G11931,1508,4
L13586,715,3
I2593,189,4
L24236,1923,4
K37385,686,4
J8114,1176,5
H21682,141,5
M25447,67,5
N16408,8045,3
F11630,147,4
M35327,337,5
H702,131,3
K51905,4241,5
I22583,378,1
I26173,4924,5
G41131,1972,4
N19638,613,4
O30599,4890,5
O29739,1614,3
M11787,774,4
J21784,6544,4
F4470,106,4
F45720,49,4
L31966,74,4
I2603,4868,5
H30582,5466,5
K17485,17,5
I18783,3671,3
J40374,172,4
G35321,399,3
I21083,590,3
K28235,24,5
L30616,938,5
M47237,56,3
I19443,133,4
F5220,8502,4
F28070,4201,5
L4026,756,5
O33809,4235,4
J10694,722,5
H14132,646,4
L41396,965,5
N41698,5912,4
K52935,8954,4
N25718,2256,5
F48680,8146,4
M3177,31,3
L41746,234,3
G5211,4874,5
N33718,5108,2
H24462,6022,5
K24655,2344,4
H45092,332,5
O23559,5221,5
I46923,544,4
M7067,7497,4
K42365,97,4
N6178,2,5
G45381,8958,4
O47119,2265,4
O2449,792,5
J3774,21,4
G31721,3591,4
G10681,667,2
H41052,765,5
J32824,9971,5
K21295,734,5
M22067,2419,4
O7769,4382,3
J10194,5944,2
J38814,8063,4
F39770,162,2
O42779,2761,1
M44787,23,5
O10089,468,3
J724,8,5
I53133,34,4
N50028,241,5
G50981,133,5
M21067,10,5
N25048,118,5
J26374,201,3
M38697,3623,4
F46130,135,3
N29098,53,5
I12093,4159,2
F45860,2815,5
K6185,20,4
J2464,266,5
I38263,647,5
G12911,376,3
O17249,5250,5
O49709,635,5
N17808,5534,5
G35451,160,3
N21298,2492,4
N6008,390,3
G41171,178,4
G35871,3245,4
N20888,654,2
J40874,6536,5
H53252,613,4
F19660,1660,4
I42513,5112,5
L16816,3612,3
J47984,8983,4
H27272,102,4
K36485,36,4
I11593,2239,2
M6827,116,4
F51390,2182,3
L37266,106,5
F32070,8609,4
G14331,337,3
I23683,2377,5
H24552,157,3
F25070,2026,4
H15362,6928,4
G4341,1324,5
K39505,452,4
M45537,7310,5
K41635,1196,5
O29169,7400,4
K11215,353,4
I32283,218,4
K4955,718,4
G33601,6641,4
K17125,1545,4
F41240,303,5
N45728,1279,5
J20094,8708,1
O9779,94,3
H50232,4797,3
O23419,454,3
F19130,1247,3
M6977,252,3
G32441,1257,3
H10052,4835,4
J29224,4234,4
G1131,8692,3
J35504,1222,5
H52332,2103,3
L42396,257,4
F26900,844,2
H43692,1216,4
H41052,928,5
N47948,16,3
L50226,39,5
K26985,3088,4
G42161,2850,4
G51461,7263,4
K1385,17,4
F45200,2,4
H24062,1151,4
F44610,330,3
I22113,4494,5
G19041,2094,3
M10307,124,4
K27185,56,4
K1245,527,3
J47184,2863,4
F21450,126,3
O32909,844,3
M16907,528,4
O38229,441,5
N30508,23,4
K32125,107,4
L52136,265,3
O34709,428,5
O32519,18,4
L46536,9671,3
O30369,3988,4
F36920,5,5
K20285,41,5
G38841,5618,2
H11072,41,5
J25944,1079,2
H44022,233,2
K48075,3768,5
L47046,514,5
O42379,202,4
N40198,539,4
I24253,3782,4
F52670,2258,4
G4601,3591,5
O14649,4798,4
F16610,1610,4
M15057,1,2
J51744,6308,3
H47702,5097,4
J19214,2374,5
H5752,59,3
L25126,1209,3
N18548,4431,4
H39952,431,5
H13942,9015,5
J42544,2,5
G23501,4729,4
L22906,8934,4
H13292,318,5
I4493,60,3
G23511,281,3
K11375,290,2
O47659,1582,3
K4805,3025,2
M10307,3603,3
I30703,2982,5
H49952,267,5
F13500,2774,4
K19865,183,4
F52830,9063,2
K33565,4199,2
N52498,5850,1
O16759,4104,3
I48553,8172,4
H8582,305,5
H43872,8632,3
G15281,2904,3
O21219,26,4
N20378,1002,5
L176,4,3
H9772,27,5
N48108,3600,2
J32964,1186,5
H39152,35,5
K43405,464,5
O50699,468,3
G26561,851,2
F5310,339,4
J28074,32,4
K24345,495,3
M30247,400,4
H39962,6397,5
N46398,536,5
M15837,6777,3
I1463,8,2
F16330,8691,4
O50279,1008,5
N16158,1090,3
F26880,23,4
M47157,770,5
F27990,47,5
K35025,3329,1
K13265,3938,5
J21094,146,2
L3396,5476,5
G37971,44,3
O2229,212,5
F20530,1111,5
F27640,6,4
G33601,2443,5
J51904,9846,5
I28803,556,5
H29592,1602,3
M13577,1101,3
M50007,618,5
M46587,117,3
H46682,240,3
J48884,484,3
L39466,3036,3
N50218,10,5
K21335,136,5
G43031,1366,4
J26104,7301,4
K25365,238,4
O11189,2827,4
K30115,5770,5
M39567,5767,3
L12356,3425,2
N52708,5561,3
L31626,1337,4
O33239,147,3
F38850,353,4
F11180,737,3
O29699,1870,3
K1795,1076,3
I14283,4575,3
H46972,7137,4
N43538,3790,5
I49303,55,4
G47121,6720,4
K49315,2786,3
L9966,7156,4
L28836,16,5
K25285,2901,3
G38001,533,5
M28687,4,4
L29366,626,5
N8,28,4
L47516,394,5
M48347,1945,4
N31898,1325,4
J32604,70,5
O23899,743,5
M34157,22,5
G6421,3136,5
I22083,924,3
N23738,1390,3
K10685,3963,5
M10297,568,2
O32909,919,3
F20230,2715,4
I9423,5322,2
O32429,3283,5
F37310,25,5
F45700,9853,2
F41160,2578,3
G4661,4138,4
F24900,1541,3
L31596,25,5
H26642,1560,4
K23375,89,5
J13454,111,3
N10828,226,5
G7231,5852,5
N11438,3705,4
H45922,58,3
G15661,5113,4
N4488,233,4
K35085,1996,5
J6184,4714,3
G21521,556,4
I3813,889,4
F39950,41,5
K25535,492,3
G29181,1846,1
N47058,380,3
O45129,1,5
J45254,468,3
K31315,4,5
N28498,3929,5
M38287,2607,4
F830,177,3
M49817,620,5
J23034,44,3
M2067,32,3
K1285,1518,4
I39233,832,3
F34670,1010,5
K11905,9229,3
N49378,176,5
M14107,52,2
L36586,2670,4
O26449,298,3
G47431,1424,5
O23829,8419,5
L1096,417,4
G1181,177,4
J28064,681,4
M967,566,4
I38263,443,5
F2970,574,5
K27205,3406,3
M19907,3,3
J19234,2009,4
G24891,243,3
M40027,140,4
I40823,409,4
J8474,2979,1
H3992,2394,3
N16788,626,4
F7710,3395,5
O23109,1354,5
O36849,146,5
N33448,7761,5
G8611,6219,5
O39929,1643,4
F14860,260,4
N45588,70,5
F48890,2774,4
L22006,710,4
L3956,1373,5
F19070,5096,4
G28321,6162,4
J5134,14,4
I21213,158,5
K9835,97,3
G42201,69,5
L40606,1616,5
I13583,2594,4
F1480,4840,5
K48075,139,3
F32050,388,5
G631,2683,4
J30324,1785,3
M43627,1042,5
N3888,2462,4
H4442,18,5
I43263,2200,4
J44424,2499,5
L39636,961,5
O24049,3801,5
I7413,190,4
H44362,1371,5
N15368,3318,5
H17972,30,5
H11012,46,4
J28914,1066,5
F14010,234,3
F30510,5376,5
N36418,6458,4
I45793,186,4
M4887,2136,4
O53029,1163,4
J19524,53,3
L20996,126,1
N3798,65,5
F870,430,4
L37686,1351,3
O1519,24,3
N34838,1907,4
I23023,2672,5
I37163,1821,5
L35406,440,3
J9154,3198,3
I23653,974,3
M43437,5450,5
I36843,249,4
I52593,851,4
M10087,360,5
O18919,914,4
H35002,1482,3
L27146,757,4
F11410,323,5
N12978,7,4
F42080,281,4
O10959,21,4
H9112,16,3
J17994,737,5
L6906,14,3
I8013,3585,2
F22710,616,4
J40124,28,3
M43447,7024,5
J11464,8230,3
N39538,766,4
L38546,21,5
N25368,283,4
O52809,677,5
L28176,4709,5
M21447,471,5
G26551,5269,3
F31310,2384,3
J49494,9681,5
H33742,210,5
O2849,8865,4
M9317,2218,5
J7284,7029,4
K36535,1989,4
F14070,254,5
I7793,6013,5
N17608,311,5
J49184,838,3
O5269,3338,5
H28702,6,4
L43036,85,5
F6140,16,4
L13346,551,4
N10288,670,4
L25156,2936,5
G42481,287,4
M21747,52,4
G22651,322,4
I23073,554,4
L8246,151,5
L52646,83,3
K20455,294,5
I39653,1009,3
M8987,5003,3
L52976,2754,4
O12669,2464,5
O11969,9119,4
O49299,3398,4
K15095,239,4
J15294,9951,4
J20074,24,5
F17290,3360,5
M52077,5802,5
H51062,979,4
K9075,1156,3
L10416,659,4
N36298,1105,4
H32502,88,3
F42780,6166,5
I38703,2790,4
K51385,75,2
H51992,7019,5
I25583,267,4
N7748,4915,3
K41125,6428,5
I21293,3589,3
F49100,824,4
M7517,2664,3
H9482,910,5
H35222,6347,5
F30720,1080,3
F48130,153,4
F26040,340,5
M40607,200,3
L19396,1242,2
H41312,161,5
O53339,6847,3
H15932,535,4
J40444,536,5
J30164,92,5
N41028,2680,4
N45358,1169,5
I13393,1965,4
G51361,4195,4
L19536,2439,5
F4870,2229,2
K16565,290,4
G35501,204,3
H29382,1906,5
M41687,4061,5
I1393,178,3
K5375,2289,5
L31966,1246,4
H2892,127,4
K34275,2965,5
L43606,1668,5
H5942,70,4
I50263,324,4
H17452,178,4
J51714,285,4
L43146,881,4
O14469,871,5
O47019,2598,3
L40396,7,4
K28705,3602,5
J44,18,5
I13273,5669,4
J15604,72,4
M48957,1475,4
O13309,484,4
G45671,2054,3
J31754,64,4
O38649,346,4
M46437,127,5
H40422,4198,4
N16198,164,4
N10968,2699,5
J8094,5122,2
H16532,2293,5
K9525,841,3
H3432,3646,3
N14058,68,3
H20442,2131,4
F31960,847,5
J35704,168,4
I49463,141,5
M2277,48,5
G48061,4357,4
F3440,30,4
F17370,852,3
N19108,209,5
K44355,1132,4
H36932,30,2
H49672,3,1
L4296,2080,5
J23364,4002,4
G11901,763,4
M53147,438,3
I32063,789,3
L9006,4931,5
I32463,299,5
N25718,1925,4
N37888,364,5
F43970,39,5
J6214,11,1
O31589,4931,5
H41612,9046,5
F31090,239,4
L4856,467,3
G50111,61,3
K37695,689,4
K10885,1681,4
O29459,509,4
K37385,6142,4
N20178,770,3
G781,9389,4
N36838,1702,5
K23835,4633,4
M44117,110,4
I8743,400,3
G45771,69,5
F37680,669,4
H39482,672,4
J46504,125,4
N32728,97,5
M29777,9338,3
J25784,180,3
L15966,1439,2
J35224,8285,3
O45299,596,5
G2221,1582,5
M51847,111,5
J32604,665,3
O49149,1092,5
M7657,33,5
M26577,4677,4
F1590,3141,4
G44051,1399,5
M797,802,4
F50820,2844,4
I30963,896,5
M47597,1150,5
K2045,3193,2
L3546,179,4
K44725,3716,5
H50072,2716,4
O49149,38,5
N16068,1696,4
I47913,307,5
F28760,555,5
G44071,7563,3
H51992,127,5
N16738,3640,3
N9378,1142,4
H45722,1566,3
L34096,7,5
O39799,60,5
G1021,2664,3
I39233,2090,4
N42888,6292,5
J43364,791,4
I51103,126,3
O23499,3741,3
F35740,2377,5
G40141,5367,1
L19436,140,4
I22123,8382,5
H23502,123,4
I23053,4443,5
I26583,23,5
O1799,1144,4
J37104,154,2
I43703,354,4
G52961,9239,4
I35073,3154,3
N10288,367,4
M25637,19,5
M40797,2865,5
M13297,130,4
